heading,content,start,end,tokens,title
1438, I just bought.,4444.72,4445.72,6,Neil_WHO
1439," It's going to be some, it's going to be a fourth of that land and all the rest are going to be parking spots.",4446.72,4451.72,30,Neil_WHO
1440," I have absorbed the cost of your parking, your car, in me, in my acquisition of that, of that real estate, for example.",4451.72,4459.72,31,Neil_WHO
1441, To make it convenient so people could use your facility.,4459.72,4462.72,13,Neil_WHO
1442, Correct.,4462.72,4463.72,4,Neil_WHO
1443," But I bore that cost as, as restaurant tour.",4463.72,4467.72,13,Neil_WHO
1444, Right.,4467.72,4468.72,4,Neil_WHO
1445," Or maybe I'm renting, of course, but that's that's.",4468.72,4470.72,17,Neil_WHO
1446," How does that relate to someone, the car manufacturers being forced to pay for the roads, or that they should be?",4470.72,4478.72,26,Neil_WHO
1447," That would have been interesting, had they, because then it would have changed the pricing of everything.",4478.72,4482.72,22,Neil_WHO
1448, But why would they be?,4482.72,4484.72,8,Neil_WHO
1449, Are you going to make a car and no one has a road to drive it on?,4484.72,4487.72,20,Neil_WHO
1450, That's your responsibility.,4487.72,4488.72,7,Neil_WHO
1451, It's your responsibility.,4488.72,4490.72,7,Neil_WHO
1452, Then you don't have a business.,4490.72,4492.72,10,Neil_WHO
1453, But don't you want a car? Yes. So we all agree.,4492.72,4495.72,17,Neil_WHO
1454, Cars are good. They move fast. They get you where you want to go.,4495.72,4498.72,19,Neil_WHO
1455, Right. So how do we as a society make it easier for people to get where they want to go?,4498.72,4502.72,24,Neil_WHO
1456," Well, we all chip in and we make roads.",4502.72,4504.72,13,Neil_WHO
1457, It's not entirely to be.,4504.72,4506.72,9,Neil_WHO
1458," Before they were cars, nobody is thinking, you know, I want to go to Chicago tomorrow and I'll be back on Thursday.",4506.72,4510.72,29,Neil_WHO
1459, No one is even having that thought.,4510.72,4512.72,10,Neil_WHO
1460," Before there were email, no one was thinking, I'll just send you an email.",4512.72,4515.72,20,Neil_WHO
1461, Right. These are not thoughts.,4515.72,4516.72,9,Neil_WHO
1462, So I'm just talking about all the forces that add to a line to make it actually work.,4516.72,4521.72,23,Neil_WHO
1463, Okay.,4521.72,4522.72,4,Neil_WHO
1464," So now what's holding back electric cars? Well, I might not be able to charge it.",4522.72,4526.72,22,Neil_WHO
1465, It takes a little too long to charge compared to my other vehicle.,4526.72,4529.72,16,Neil_WHO
1466, Are there enough chargers along the way?,4529.72,4532.72,11,Neil_WHO
1467," Well, these were questions that were asked when people got cars.",4532.72,4535.72,15,Neil_WHO
1468," If I have cars and it takes gas, is there a gas station?",4535.72,4538.72,17,Neil_WHO
1469," Oh, standard oil says we'll put a gas station there.",4538.72,4540.72,15,Neil_WHO
1470, Right.,4540.72,4541.72,4,Neil_WHO
1471, Because you're buying cars.,4541.72,4543.72,8,Neil_WHO
1472, And so it's a whole family of businesses coming together.,4543.72,4547.72,14,Neil_WHO
1473, And you're paying for a big part of that.,4547.72,4550.72,13,Neil_WHO
1474, It's not just the car you paid for the roads.,4550.72,4554.72,14,Neil_WHO
1475," So I'm saying, I'm not complaining about it.",4554.72,4557.72,14,Neil_WHO
1476, I'm just describing it as a reality.,4557.72,4559.72,11,Neil_WHO
1477, I get it. I just didn't understand the comparison to car manufacturers paying for the day.,4559.72,4564.72,21,Neil_WHO
1478," If I make a car and I want you to buy my car, I need a road.",4564.72,4568.72,21,Neil_WHO
1479, So I'm going to build the road.,4568.72,4570.72,11,Neil_WHO
1480," Oh, wait a minute. I convinced you to build the road.",4570.72,4572.72,16,Neil_WHO
1481, That's even better.,4572.72,4573.72,7,Neil_WHO
1482, Oh my gosh. I made it a national priority.,4573.72,4576.72,13,Neil_WHO
1483," Oh, it's a security problem.",4576.72,4577.72,10,Neil_WHO
1484, We need a military design interstate system.,4577.72,4582.72,11,Neil_WHO
1485, That's what the interstate is.,4582.72,4584.72,10,Neil_WHO
1486, That's why it goes through mountains instead of over them.,4584.72,4587.72,14,Neil_WHO
1487, That's why there are long stretches of straightaway.,4587.72,4589.72,13,Neil_WHO
1488, So you can land an airplane on it.,4589.72,4590.72,11,Neil_WHO
1489, That's why they're built above the road.,4590.72,4592.72,12,Neil_WHO
1490, That's why the surface roads are not the same thing as highways.,4592.72,4595.72,16,Neil_WHO
1491, Because the highways are not on the surface.,4595.72,4596.72,11,Neil_WHO
1492, Why? Because they're built up.,4596.72,4597.72,10,Neil_WHO
1493, Why? Because tanks can drive on them without decomposing the road.,4597.72,4601.72,16,Neil_WHO
1494, What specs did we put this to?,4601.72,4603.72,10,Neil_WHO
1495, To the Autobahn.,4603.72,4605.72,7,Neil_WHO
1496, The Germans invented the modern highway system.,4605.72,4607.72,10,Neil_WHO
1497, They invented the clover leaf.,4607.72,4609.72,9,Neil_WHO
1498, They invented the off ramps.,4609.72,4610.72,9,Neil_WHO
1499, They invented all of that.,4610.72,4611.72,8,Neil_WHO
1500, And their armies could move on their roads like it was nobody's business.,4611.72,4615.72,17,Neil_WHO
1501," And Eisenhower said, hey, we'll get me some of that.",4615.72,4617.72,17,Neil_WHO
1502, That's probably not how he said it.,4617.72,4619.72,11,Neil_WHO
1503, I'm guessing.,4619.72,4620.72,6,Neil_WHO
1504, But he comes all convinces us all that we need to build an Internet.,4620.72,4624.72,18,Neil_WHO
1505, I got nothing against the interstate system.,4624.72,4626.72,11,Neil_WHO
1506, I'm just giving you the foundational facts for it.,4626.72,4629.72,13,Neil_WHO
1507," And by the way, interstate system costs as much as going to the moon.",4629.72,4632.72,19,Neil_WHO
1508, About $100 billion in total cost.,4633.72,4635.72,10,Neil_WHO
1509, It seems like a bargain compared to how many people use it versus how many people want the moon.,4635.72,4638.72,22,Neil_WHO
1510, It grows the economy.,4638.72,4640.72,7,Neil_WHO
1511," There has a lot of, a lot of, but basically it was sold as a security need.",4640.72,4647.72,22,Neil_WHO
1512," Because if you're at war, you need to move material and personnel.",4647.72,4650.72,17,Neil_WHO
1513, And you might have to land an airplane in an emergency way.,4650.72,4655.72,15,Neil_WHO
1514, And so all freeways do this.,4655.72,4657.72,10,Neil_WHO
1515," If you're going to crash a plane, do it on a freeway.",4657.72,4659.72,18,Neil_WHO
1516, Happens.,4659.72,4661.72,5,Neil_WHO
1517, Yeah.,4661.72,4662.72,4,Neil_WHO
1518, But do it because you might land safely.,4662.72,4664.72,11,Neil_WHO
1519," And if you don't land safely, the road comes to you to get to the hospital.",4664.72,4668.72,21,Neil_WHO
1520, Don't crash in a forest.,4668.72,4670.72,9,Neil_WHO
1521, We can't get to you.,4670.72,4672.72,9,Neil_WHO
1522, We can't get emergency vehicles.,4672.72,4674.72,9,Neil_WHO
1523, Good call.,4674.72,4675.72,5,Neil_WHO
1524, Yeah.,4675.72,4676.72,4,Neil_WHO
1525," You know, if you've seen this new Porsche has a new electric vehicle that's about to release.",4676.72,4680.72,23,Neil_WHO
1526, I haven't seen a evolutionary groundbreaking technology that allows you to charge much faster.,4680.72,4686.72,18,Neil_WHO
1527, You could charge up to 80% in 20 minutes.,4686.72,4689.72,13,Neil_WHO
1528," Because it's double the, well, pull up the information.",4689.72,4694.72,15,Neil_WHO
1529, Was it wattage or amperage?,4694.72,4695.72,11,Neil_WHO
1530," Well, well, well, just a couple of things.",4695.72,4698.72,14,Neil_WHO
1531, A bunch of different batteries in the amount.,4698.72,4699.72,11,Neil_WHO
1532, You can't cheat physics.,4699.72,4700.72,8,Neil_WHO
1533," So, yes, some batteries charge faster than others.",4700.72,4703.72,13,Neil_WHO
1534, But what really drives the charging speed of battery is the voltage over which you charge the battery.,4703.72,4712.72,21,Neil_WHO
1535, And it goes as the square of the voltage.,4712.72,4715.72,12,Neil_WHO
1536, So supercharged.,4715.72,4716.72,6,Neil_WHO
1537," So, if you charge an electric car in your 120 volt home electricity, it could take 30 hours.",4716.72,4725.72,23,Neil_WHO
1538," If you go to 240 volts, okay, it'll take, you know, 10 hours.",4725.72,4730.72,21,Neil_WHO
1539," If you go to 384 volts, you keep going up.",4730.72,4735.72,15,Neil_WHO
1540, That drops precipitously.,4735.72,4737.72,8,Neil_WHO
1541," And you can get a voltage where the thing will charge in a few, a couple hours.",4737.72,4741.72,21,Neil_WHO
1542," Yeah, we have a supercharger here.",4741.72,4743.72,11,Neil_WHO
1543, What do you do?,4743.72,4744.72,7,Neil_WHO
1544," Yeah, we have some set up here for my Tesla.",4744.72,4745.72,14,Neil_WHO
1545," So, there you go.",4745.72,4746.72,8,Neil_WHO
1546, Which Tesla you have?,4746.72,4747.72,7,Neil_WHO
1547, The S.,4747.72,4748.72,5,Neil_WHO
1548," Yeah, cool.",4748.72,4749.72,6,Neil_WHO
1549," So, you charge it at most 90 minutes.",4749.72,4752.72,12,Neil_WHO
1550, I don't think they call it that anymore.,4752.72,4753.72,12,Neil_WHO
1551," I think they don't, they don't have that.",4753.72,4754.72,14,Neil_WHO
1552, The superchargers?,4754.72,4755.72,7,Neil_WHO
1553," No, the Tesla.",4755.72,4756.72,7,Neil_WHO
1554," I think they call it a, they have like an S-raven.",4756.72,4760.72,18,Neil_WHO
1555," They have, they don't think they call the S anymore.",4760.72,4762.72,15,Neil_WHO
1556," No, it's not the P100D.",4762.72,4764.72,12,Neil_WHO
1557," That's the, they don't call that anymore.",4764.72,4766.72,13,Neil_WHO
1558," Battery capacity, okay.",4766.72,4767.72,7,Neil_WHO
1559," Now they, I think they have it based on whether it's a single engine or double engine.",4767.72,4772.72,22,Neil_WHO
1560, They've simplified things.,4772.72,4773.72,7,Neil_WHO
1561," They've got to removed all the labels to make it a little slicker, slicker.",4773.72,4778.72,21,Neil_WHO
1562," So, in the Porsche, is it just the, they're selling a higher voltage charger to you?",4778.72,4783.72,23,Neil_WHO
1563, Trying to find that info.,4783.72,4784.72,8,Neil_WHO
1564, Or is the battery so completely different?,4784.72,4786.72,10,Neil_WHO
1565," Google, 10 interesting things about the new Porsche Taycan.",4786.72,4790.72,14,Neil_WHO
1566, How do you say it?,4790.72,4791.72,8,Neil_WHO
1567, Taycan?,4791.72,4792.72,5,Neil_WHO
1568, That's the article I was reading today.,4792.72,4794.72,11,Neil_WHO
1569," So, that's cool.",4794.72,4796.72,8,Neil_WHO
1570," So, my concern is batteries are still kind of 19th century technology.",4796.72,4800.72,17,Neil_WHO
1571, Yeah.,4800.72,4801.72,4,Neil_WHO
1572," So, invented the battery?",4801.72,4803.72,8,Neil_WHO
1573, Volta.,4803.72,4804.72,5,Neil_WHO
1574, Alexander Volta.,4804.72,4805.72,6,Neil_WHO
1575," Oh, that makes sense.",4805.72,4806.72,8,Neil_WHO
1576," Yeah, it's cool.",4806.72,4807.72,8,Neil_WHO
1577, Volta.,4807.72,4808.72,5,Neil_WHO
1578, Volta.,4808.72,4809.72,5,Neil_WHO
1579, Volta comes from him.,4809.72,4810.72,8,Neil_WHO
1580, Volta.,4810.72,4811.72,5,Neil_WHO
1581," Yeah, yeah.",4811.72,4812.72,6,Neil_WHO
1582," All these guys got, you know, they got famous so, Tesla.",4812.72,4814.72,17,Neil_WHO
1583, We got a car named after him.,4814.72,4815.72,10,Neil_WHO
1584," The guy had a, no, as a car.",4815.72,4816.72,13,Neil_WHO
1585, There's actually a unit of electromagnetism named after Nicola Tesla.,4816.72,4820.72,17,Neil_WHO
1586, Yeah.,4820.72,4821.72,4,Neil_WHO
1587," It's a, Webber's per square meter, I think.",4821.72,4826.72,16,Neil_WHO
1588," So, it's like the density of magnetic field strength within a certain area through a surface.",4826.72,4837.72,21,Neil_WHO
1589," So, battery is charged by an inductive plate.",4837.72,4840.72,13,Neil_WHO
1590," The conventional charge is at the Porsche claims that the Porsche Turbo Charging System charges at 350,000 watts, kilowatts, 15 minutes.",4840.72,4849.72,31,Neil_WHO
1591, 80% in just 15 minutes.,4849.72,4851.72,9,Neil_WHO
1592," Oh, that's cool.",4851.72,4852.72,8,Neil_WHO
1593, It's not clear how Porsche will prevent battery overheating.,4852.72,4855.72,14,Neil_WHO
1594, They won't.,4855.72,4856.72,6,Neil_WHO
1595, Yeah.,4856.72,4857.72,4,Neil_WHO
1596," We have a good luck, bitch.",4857.72,4858.72,10,Neil_WHO
1597," So, it could be vaporware.",4858.72,4859.72,10,Neil_WHO
1598, But we'll see.,4859.72,4860.72,7,Neil_WHO
1599, But they've already been driving it.,4860.72,4861.72,10,Neil_WHO
1600, But it's game on.,4861.72,4862.72,8,Neil_WHO
1601, That's what that means.,4862.72,4863.72,8,Neil_WHO
1602, Yes.,4863.72,4864.72,4,Neil_WHO
1603, It's game on.,4864.72,4865.72,7,Neil_WHO
1604," Whether it works or not, it's like, people, Tesla's on notice.",4865.72,4867.72,19,Neil_WHO
1605, Everybody's on notice.,4867.72,4868.72,7,Neil_WHO
1606, Yeah.,4868.72,4869.72,4,Neil_WHO
1607, Oh my gosh.,4869.72,4870.72,6,Neil_WHO
1608, I'm going to lose market share because people want to buy an electric car.,4870.72,4873.72,18,Neil_WHO
1609," And so, you can...",4873.72,4875.72,8,Neil_WHO
1610, They want something that's going to charge fast.,4875.72,4877.72,12,Neil_WHO
1611, And that's the number one complaint that most people have over electric cars.,4877.72,4880.72,17,Neil_WHO
1612," Or you find a way to, okay, so that's one way.",4880.72,4882.72,17,Neil_WHO
1613," But in other ways, you find a way to swap batteries.",4882.72,4884.72,15,Neil_WHO
1614, As quickly as it...,4884.72,4886.72,7,Neil_WHO
1615, In less time than it takes to fill a tank.,4886.72,4888.72,13,Neil_WHO
1616, Yeah.,4888.72,4889.72,4,Neil_WHO
1617," You know, how much time do you stand there with your hand on the nozzle waiting for the gas to go in?",4889.72,4893.72,26,Neil_WHO
1618, Right.,4893.72,4894.72,4,Neil_WHO
1619," So, they would have to have a mountain of batteries sitting there waiting for people to just come in and take a wall.",4894.72,4897.72,27,Neil_WHO
1620, Is that any worse than a mountain that...,4897.72,4899.72,11,Neil_WHO
1621, Then a...,4899.72,4900.72,5,Neil_WHO
1622, Then a...,4900.72,4901.72,5,Neil_WHO
1623, Sunk and reservoir tank of gas.,4901.72,4902.72,10,Neil_WHO
1624, There's no different.,4902.72,4903.72,7,Neil_WHO
1625, What?,4903.72,4904.72,4,Neil_WHO
1626, Why is that any different?,4904.72,4905.72,8,Neil_WHO
1627," Probably larger volume, right?",4905.72,4907.72,8,Neil_WHO
1628," Possibly, but...",4907.72,4908.72,7,Neil_WHO
1629," So, what?",4908.72,4909.72,6,Neil_WHO
1630," If it's economic, you just do it.",4909.72,4910.72,12,Neil_WHO
1631, Right.,4910.72,4911.72,4,Neil_WHO
1632," And if the battery is all at the bottom of the car, and it's going NASCAR, you run in, pop it up.",4911.72,4916.72,30,Neil_WHO
1633, Mm-hmm.,4916.72,4917.72,6,Neil_WHO
1634," Take out the battery, put it next one, you're off.",4917.72,4920.72,16,Neil_WHO
1635, Do you think that's the future?,4920.72,4921.72,10,Neil_WHO
1636, Why not?,4921.72,4922.72,5,Neil_WHO
1637, It's better than charging the battery.,4922.72,4923.72,10,Neil_WHO
1638," You don't have a car, do you?",4923.72,4925.72,12,Neil_WHO
1639," No, I do have cars.",4925.72,4927.72,9,Neil_WHO
1640," No, I didn't use to.",4927.72,4928.72,10,Neil_WHO
1641, I didn't use to.,4928.72,4929.72,8,Neil_WHO
1642, It's expensive as hell to garage it in New York.,4929.72,4931.72,14,Neil_WHO
1643," I just went up, the price just went up.",4931.72,4933.72,13,Neil_WHO
1644, The big...,4933.72,4934.72,5,Neil_WHO
1645," The big price point of that was,",4934.72,4936.72,10,Neil_WHO
1646, when did the average cost to garage a car for a month in New York's...,4936.72,4940.72,19,Neil_WHO
1647," In Manhattan, equal the average cost of a two-bedroom home in the United States.",4940.72,4946.72,21,Neil_WHO
1648, And we've passed that cost of rent.,4946.72,4949.72,11,Neil_WHO
1649," Yes, the average...",4949.72,4950.72,7,Neil_WHO
1650," So, it cost more to...",4950.72,4951.72,9,Neil_WHO
1651, It was like 600 dollars a month or something.,4951.72,4952.72,12,Neil_WHO
1652, To a rent a parking spot?,4952.72,4954.72,9,Neil_WHO
1653," To rent a parking spot, right?",4954.72,4955.72,10,Neil_WHO
1654, One spot.,4955.72,4956.72,5,Neil_WHO
1655, One spot a month.,4956.72,4957.72,7,Neil_WHO
1656, A standard of a month.,4957.72,4958.72,8,Neil_WHO
1657," And you can rent the home in many places, you know, in the suburbs, somewhere for 600 dollars.",4958.72,4962.72,24,Neil_WHO
1658, Look how car you drive.,4962.72,4963.72,8,Neil_WHO
1659," So, I now have a Tesla.",4963.72,4965.72,10,Neil_WHO
1660," Yeah, so I...",4965.72,4966.72,7,Neil_WHO
1661, I...,4966.72,4967.72,4,Neil_WHO
1662, I ponied up...,4967.72,4968.72,7,Neil_WHO
1663," They're expensive, by the way.",4968.72,4969.72,10,Neil_WHO
1664," So, yeah, so I have the X.",4969.72,4971.72,12,Neil_WHO
1665, So that's my utility vehicle.,4971.72,4973.72,9,Neil_WHO
1666, X is the SUV.,4973.72,4974.72,7,Neil_WHO
1667," A very high acceleration, as you know.",4974.72,4976.72,11,Neil_WHO
1668, And...,4976.72,4977.72,4,Neil_WHO
1669," But, yeah, there's no maintenance on it, right?",4977.72,4981.72,15,Neil_WHO
1670, There's no oil chains.,4981.72,4982.72,8,Neil_WHO
1671, There's no...,4982.72,4983.72,6,Neil_WHO
1672," You know, the only moving part is the...",4983.72,4986.72,12,Neil_WHO
1673," What you turn in the wheels with, right?",4986.72,4989.72,12,Neil_WHO
1674, There's no pistons.,4989.72,4990.72,8,Neil_WHO
1675, Nothing.,4990.72,4991.72,4,Neil_WHO
1676," So, you know, cars really should have been this 100 years ago.",4991.72,4993.72,17,Neil_WHO
1677, And then we would have had 100 years of clever engineering to protect that.,4993.72,4997.72,17,Neil_WHO
1678, Have you ever seen a documentary who killed the electric car?,4997.72,4999.72,14,Neil_WHO
1679," No, I haven't, but I know about it.",4999.72,5000.72,14,Neil_WHO
1680, And I know some of the background story behind it.,5000.72,5003.72,13,Neil_WHO
1681, And the electric car was one of the first...,5003.72,5005.72,12,Neil_WHO
1682, Because electricity was all the rage 100 years ago.,5005.72,5007.72,12,Neil_WHO
1683, Let's electrify the cities this day.,5007.72,5009.72,11,Neil_WHO
1684, There's Edison.,5009.72,5010.72,6,Neil_WHO
1685, There's...,5010.72,5011.72,5,Neil_WHO
1686," TAS, everybody wants to do everything electric.",5011.72,5012.72,12,Neil_WHO
1687, And the car had just come out.,5012.72,5014.72,10,Neil_WHO
1688, Let's do it electric.,5014.72,5015.72,8,Neil_WHO
1689, So this was not a new concept.,5015.72,5017.72,10,Neil_WHO
1690, And it's unfortunate that more sort of innovative thinkers,5017.72,5022.72,12,Neil_WHO
1691, hadn't been brought to TASK on how to perfect the electric car.,5022.72,5025.72,18,Neil_WHO
1692," Speaking of Tesla and electricity, what did you think about Tesla's initial idea",5025.72,5031.72,17,Neil_WHO
1693, that Westinghouse shot down to sort of broadcast electricity?,5031.72,5036.72,14,Neil_WHO
1694, So the people could just pull it out of the air.,5036.72,5038.72,14,Neil_WHO
1695," Yeah, so the people in the Nikola Tesla fan club",5038.72,5043.72,14,Neil_WHO
1696," somehow feel that he got wronged in his life, okay?",5043.72,5047.72,15,Neil_WHO
1697," And surely some of that is true with regard to his business,",5047.72,5052.72,15,Neil_WHO
1698," Akimin and patents, and who owns the patent?",5052.72,5055.72,13,Neil_WHO
1699, And does he have good business sense?,5055.72,5057.72,10,Neil_WHO
1700," Is he as savvy or as sneaky, whatever other words you might apply to Edison?",5057.72,5062.72,19,Neil_WHO
1701," All right, so I get that.",5062.72,5064.72,10,Neil_WHO
1702, But his contributions to electromagnetism,5064.72,5066.72,9,Neil_WHO
1703, are real and recognized in the world of physics.,5066.72,5069.72,12,Neil_WHO
1704," Like I said, there's a unit of electromagnetism named after him.",5069.72,5073.72,18,Neil_WHO
1705," So don't come crying to me, say he was not recognized by my people, okay?",5073.72,5077.72,21,Neil_WHO
1706, He's recognized.,5077.72,5078.72,6,Neil_WHO
1707, He had some ideas that were a little out there,5078.72,5081.72,12,Neil_WHO
1708, and out there on a level where it almost certainly would have not worked.,5081.72,5089.72,17,Neil_WHO
1709," And here's why, okay?",5089.72,5092.72,9,Neil_WHO
1710, Electromagnetic energy is communicating between us.,5092.72,5096.72,11,Neil_WHO
1711," I see you, that's because visible light is reflecting off of your scalp, okay?",5096.72,5102.72,20,Neil_WHO
1712, To me.,5102.72,5103.72,5,Neil_WHO
1713, It's reflecting off of my nose back to you.,5103.72,5105.72,13,Neil_WHO
1714," You can ask how much energy is in that? Well, not much.",5105.72,5108.72,17,Neil_WHO
1715, It's not much energy in visible light photons.,5108.72,5111.72,12,Neil_WHO
1716," If you stayed there long enough, you might feel a little warmth from it.",5111.72,5115.72,18,Neil_WHO
1717," But no, you're not going to drive a car with that energy.",5115.72,5117.72,17,Neil_WHO
1718," You're not going to run a motor with it, okay?",5117.72,5121.72,15,Neil_WHO
1719," Well, what good is it?",5121.72,5122.72,9,Neil_WHO
1720," Oh, you know what we found?",5122.72,5123.72,10,Neil_WHO
1721," We can use electromagnetic radio waves,",5123.72,5125.72,9,Neil_WHO
1722," which are the lowest form of electromagnetic energy,",5125.72,5128.72,11,Neil_WHO
1723, lowest energy level of all of our light.,5128.72,5130.72,11,Neil_WHO
1724, We can use radio waves not to transmit energy.,5130.72,5133.72,12,Neil_WHO
1725, That's not the point of it.,5133.72,5135.72,10,Neil_WHO
1726, The point is to transmit information.,5135.72,5138.72,9,Neil_WHO
1727, And information became what characterized the modern era.,5138.72,5143.72,11,Neil_WHO
1728," And that's why in the 1950s and 60s,",5143.72,5145.72,14,Neil_WHO
1729," when everyone is imagining flying cars and motorized sidewalks,",5145.72,5150.72,14,Neil_WHO
1730, everything is running on energy because they're thinking energy is going to be free in the future.,5150.72,5156.72,21,Neil_WHO
1731, But what they didn't figure was that information would be free,5156.72,5161.72,14,Neil_WHO
1732, or easy to transmit and to generate and to store and to delete.,5161.72,5168.72,16,Neil_WHO
1733," And whereas the energy that would take to move things and to drive things,",5168.72,5173.72,17,Neil_WHO
1734, that would be a problem.,5173.72,5174.72,8,Neil_WHO
1735, No one saw that coming.,5174.72,5175.72,8,Neil_WHO
1736, Nobody saw that coming.,5175.72,5177.72,7,Neil_WHO
1737," So, as your photons get higher and higher energy,",5177.72,5181.72,13,Neil_WHO
1738," yes, you can start doing things with them.",5181.72,5183.72,12,Neil_WHO
1739, You had x-rays and gamma rays.,5183.72,5185.72,11,Neil_WHO
1740, But that's not what Tesla was referring to.,5185.72,5187.72,12,Neil_WHO
1741, He was talking about moving radio waves through the space,5187.72,5190.72,12,Neil_WHO
1742, that would charge things up.,5190.72,5192.72,8,Neil_WHO
1743, You can't pack sufficient energy in your radio wave to do anything we need to do mechanically.,5192.72,5201.72,22,Neil_WHO
1744, Currently.,5201.72,5202.72,4,Neil_WHO
1745," Well, back then would it be sufficient?",5202.72,5205.72,11,Neil_WHO
1746, There might have been something you could have done with your radio waves because the needs were...,5205.72,5209.72,20,Neil_WHO
1747," No, but that... No, no.",5209.72,5210.72,11,Neil_WHO
1748, I take that back.,5210.72,5211.72,7,Neil_WHO
1749, That was the height of the industrial revolution.,5211.72,5213.72,11,Neil_WHO
1750, That was the age of the machine.,5213.72,5215.72,10,Neil_WHO
1751, The age of the giant turbines.,5215.72,5217.72,9,Neil_WHO
1752, Radio energy is not touching that.,5218.72,5220.72,9,Neil_WHO
1753," Right, but wasn't it possible that he was considering it for things like radios or light bulbs or household items?",5220.72,5228.72,26,Neil_WHO
1754, Would it be possible to use that power for that?,5228.72,5231.72,13,Neil_WHO
1755, So now what... So what happens?,5231.72,5233.72,10,Neil_WHO
1756, So the radio waves...,5233.72,5234.72,7,Neil_WHO
1757," If you had enough power in radio waves to generate a light bulb, to power a light bulb,",5234.72,5239.72,22,Neil_WHO
1758," well, through the air,",5239.72,5242.72,8,Neil_WHO
1759, are you standing in the way of this?,5242.72,5245.72,11,Neil_WHO
1760, This energy has pathways.,5245.72,5247.72,7,Neil_WHO
1761, We now send energy through wires.,5247.72,5250.72,9,Neil_WHO
1762, Because you're not standing in the way of the wire.,5250.72,5252.72,14,Neil_WHO
1763, The wire is buried. The wire has insulation.,5252.72,5254.72,12,Neil_WHO
1764, And the wire is on a high suspension.,5254.72,5256.72,11,Neil_WHO
1765, You want to move it through the air and you want to walk around like...,5256.72,5260.72,18,Neil_WHO
1766," No, that's not how that works.",5260.72,5263.72,11,Neil_WHO
1767, But what I've heard...,5263.72,5264.72,8,Neil_WHO
1768," If you're moving enough energy through the air to power something that itself could kill you,",5264.72,5271.72,20,Neil_WHO
1769, the energy powering through the... Moving through the air could kill you.,5271.72,5274.72,17,Neil_WHO
1770, Unless you bring a little bit amount and then you store it and then use it later.,5274.72,5278.72,20,Neil_WHO
1771, You could do it that way.,5278.72,5280.72,9,Neil_WHO
1772, Sure.,5280.72,5281.72,4,Neil_WHO
1773, Sort of a battery and stuff.,5281.72,5282.72,9,Neil_WHO
1774," Yeah, you need a storage system.",5282.72,5283.72,10,Neil_WHO
1775, But you would still probably have some sort of residual effect of having this stuff broadcast through the air.,5283.72,5288.72,22,Neil_WHO
1776, And who knows what it would do to human health?,5288.72,5290.72,13,Neil_WHO
1777," If you needed that much energy right now, the energy to transmit information is so low that it...",5290.72,5295.72,22,Neil_WHO
1778," No, it has no effect on your health.",5295.72,5297.72,12,Neil_WHO
1779, That's why I can pull out my cell phone.,5297.72,5299.72,13,Neil_WHO
1780, I'm in a brick...,5299.72,5300.72,8,Neil_WHO
1781," This is fake brick, that's fake brick.",5300.72,5302.72,12,Neil_WHO
1782," I'm in a... No, it's a real brick.",5302.72,5303.72,15,Neil_WHO
1783," No, it's not.",5303.72,5304.72,8,Neil_WHO
1784," Yes, it is. Go touch it.",5304.72,5305.72,11,Neil_WHO
1785, I don't believe you.,5305.72,5306.72,8,Neil_WHO
1786, Go ahead.,5306.72,5307.72,5,Neil_WHO
1787, Those are real bricks.,5307.72,5308.72,7,Neil_WHO
1788," Go touch the bricks, man.",5308.72,5310.72,9,Neil_WHO
1789," Jesus Christ, you think we have fake bricks?",5310.72,5312.72,12,Neil_WHO
1790, Who do you think we are?,5312.72,5314.72,9,Neil_WHO
1791, Okay.,5314.72,5315.72,4,Neil_WHO
1792," Oh, you got it.",5315.72,5316.72,8,Neil_WHO
1793, Thought I was a liar.,5316.72,5317.72,8,Neil_WHO
1794, How weird.,5317.72,5318.72,5,Neil_WHO
1795," Now, let me be honest.",5318.72,5320.72,9,Neil_WHO
1796, It's a veneer.,5320.72,5322.72,9,Neil_WHO
1797, A brick veneer.,5322.72,5323.72,8,Neil_WHO
1798," Okay, so that's from the real building.",5323.72,5325.72,12,Neil_WHO
1799, It's not structural brick.,5325.72,5326.72,8,Neil_WHO
1800, It would slice the end of bricks and then they mortar it in and everything.,5326.72,5329.72,18,Neil_WHO
1801, You got real brick and I could look for it.,5329.72,5330.72,13,Neil_WHO
1802," Okay, so we're both right.",5330.72,5332.72,10,Neil_WHO
1803, That's real brick.,5332.72,5334.72,7,Neil_WHO
1804, But it's not structural.,5334.72,5335.72,8,Neil_WHO
1805, It's not structural.,5335.72,5336.72,7,Neil_WHO
1806," So here I am, I'm real fake.",5336.72,5339.72,12,Neil_WHO
1807, So we're inside it.,5339.72,5340.72,8,Neil_WHO
1808, I can pull out my cell phone and have a phone call.,5340.72,5343.72,15,Neil_WHO
1809, Yes.,5343.72,5344.72,4,Neil_WHO
1810," These are microwaves of a frequency that can penetrate walls, send information to my cell phone,",5344.72,5351.72,21,Neil_WHO
1811, and I can communicate using information and not have that energy kill me.,5351.72,5356.72,16,Neil_WHO
1812, But it's not enough to power the actual device.,5356.72,5358.72,13,Neil_WHO
1813, It is not enough to power the device.,5358.72,5360.72,11,Neil_WHO
1814, Correct.,5360.72,5361.72,4,Neil_WHO
